0; 0; 450.0; 0
1; 191.82803953736513; 22.50967970040024; 2
2; 73.46755614104286; 125.58413567262951; 0
3; 203.00984622687338; 802.9616109343609; 0
4; 177.1477537347119; 28.604411533605234; 0
5; 65.59139244108101; 454.81975929302615; 0
6; 168.3735188815839; 644.4176516301632; 3
7; 66.13218661220901; 530.3391154883178; 0
8; 227.64221013893018; 143.69338473920112; 3
9; 102.07515495539757; 139.9315498306034; 2
10; 30.663082955954614; 341.93457057360365; 2
11; 254.24830990423794; 543.353428230202; 0
12; 218.91953600814537; 482.6052823092307; 3
13; 23.64005942353745; 263.8604532663836; 2
14; 173.2056435770286; 634.1146525934312; 0
15; 198.37899557031304; 695.7615067098227; 0
16; 256.5953163045441; 779.8353000797428; 3
17; 83.39208093302763; 572.1159998379602; 2
18; 48.79622914682544; 319.7436302047694; 2
19; 210.5460940375654; 615.1928989830005; 0
